"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-07",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-08",,,,,,,,,"38",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-09",,,,,,,,,"39",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-10",,,,,,,,,"38",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-11",,,,,,,,,"27",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-12",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-13",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-14",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-15",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-16",,,,,,,,,"18",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-17",,,,,,,,,"15",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-18",,,,,,,,,"17",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-19",,,,,,,,,"9",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-20",,,,,,,,,"16",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-21",,,,,,,,,"18",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-22",,,,,,,,,"29",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-23",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-24",,,,,,,,,"18",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-25",,,,,,,,,"7",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-26",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-27",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-28",,,,,,,,,"18",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-29",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-11-30",,,,,,,,,"16",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-01",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-02",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-03",,,,,,,,,"23",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-04",,,,,,,,,"28",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-05",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-06",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-07",,,,,,,,,"28",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-08",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-09",,,,,,,,,"14",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-10",,,,,,,,,"16",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-11",,,,,,,,,"14",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-12",,,,,,,,,"17",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-13",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-14",,,,,,,,,"13",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-15",,,,,,,,,"10",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-16",,,,,,,,,"10",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-17",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-18",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-19",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-20",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-21",,,,,,,,,"11",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-22",,,,,,,,,"7",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-23",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-24",,,,,,,,,"17",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-25",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-26",,,,,,,,,"29",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-27",,,,,,,,,"30",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-28",,,,,,,,,"5",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-29",,,,,,,,,"2",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-30",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1997-12-31",,,,,,,,,"2",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-02",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-03",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-04",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-05",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-06",,,,,,,,,"35",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-07",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-09",,,,,,,,,"30",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-10",,,,,,,,,"27",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-11",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-12",,,,,,,,,"13",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-13",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-16",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-17",,,,,,,,,"11",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-18",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-19",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-20",,,,,,,,,"27",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-21",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-22",,,,,,,,,"3",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-23",,,,,,,,,"7",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-24",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-25",,,,,,,,,"18",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-26",,,,,,,,,"3",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-27",,,,,,,,,"-4",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-28",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-29",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-30",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-01-31",,,,,,,,,"16",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-01",,,,,,,,,"8",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-02",,,,,,,,,"11",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-03",,,,,,,,,"28",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-04",,,,,,,,,"28",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-05",,,,,,,,,"25",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-06",,,,,,,,,"13",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-07",,,,,,,,,"7",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-08",,,,,,,,,"14",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-09",,,,,,,,,"5",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-10",,,,,,,,,"12",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-11",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-12",,,,,,,,,"35",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-13",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-14",,,,,,,,,"5",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-15",,,,,,,,,"0",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-16",,,,,,,,,"2",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-17",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-18",,,,,,,,,"30",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-19",,,,,,,,,"32",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-20",,,,,,,,,"34",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-21",,,,,,,,,"34",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-22",,,,,,,,,"23",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-23",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-24",,,,,,,,,"30",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-25",,,,,,,,,"32",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-26",,,,,,,,,"34",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-27",,,,,,,,,"27",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-02-28",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-01",,,,,,,,,"34",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-02",,,,,,,,,"29",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-03",,,,,,,,,"28",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-04",,,,,,,,,"27",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-05",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-06",,,,,,,,,"21",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-07",,,,,,,,,"26",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-08",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-09",,,,,,,,,"32",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-10",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-11",,,,,,,,,"12",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-12",,,,,,,,,"6",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-13",,,,,,,,,"1",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-14",,,,,,,,,"24",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-15",,,,,,,,,"20",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-16",,,,,,,,,"8",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-17",,,,,,,,,"8",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-18",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-19",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-20",,,,,,,,,"30",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-21",,,,,,,,,"23",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-22",,,,,,,,,"22",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-23",,,,,,,,,"19",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-24",,,,,,,,,"12",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-25",,,,,,,,,"15",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-26",,,,,,,,,"31",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-27",,,,,,,,,"34",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-28",,,,,,,,,"36",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-29",,,,,,,,,"38",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-30",,,,,,,,,"32",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-03-31",,,,,,,,,"48",",,M",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-01","0.11",",,W",,,,,"48",",,W","36",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-02","0.05",",,W",,,,,"40",",,W","36",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-03","0.00","T,,W",,,,,"42",",,W","33",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-04","0.00",",,W",,,,,"34",",,W","30",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-05","0.00","T,,W",,,,,"35",",,W","30",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-06","0.00",",,W",,,,,,,,,,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-07","0.00",",,W",,,,,,,,,,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-08","0.13",",,W",,,,,"44",",,W","27",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-09","0.04",",,W",,,,,"45",",,W","37",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-10","0.04",",,W",,,,,"40",",,W","29",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-11","0.00",",,W",,,,,"41",",,W","24",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-12","0.00",",,W",,,,,"43",",,W","25",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-13","0.00",",,W",,,,,"45",",,W","26",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-14","0.00",",,W",,,,,"46",",,W","28",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-15","0.00",",,W",,,,,"47",",,W","31",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-16","0.05",",,W",,,,,"52",",,W","38",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-17","0.12",",,W",,,,,"54",",,W","47",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-18","0.00",",,W",,,,,"48",",,W","37",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-19","0.70",",,W",,,,,"48",",,W","43",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-20","0.45",",,W",,,,,"42",",,W","34",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-21","0.00",",,W",,,,,"46",",,W","32",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-22","0.00",",,W",,,,,"49",",,W","31",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-23","0.47",",,W",,,,,"46",",,W","39",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-24","0.13",",,W",,,,,"51",",,W","39",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-25","0.02",",,W",,,,,"43",",,W","32",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-26","0.00",",,W",,,,,"39",",,W","28",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-27","0.00",",,W",,,,,"39",",,W","30",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-28","0.00",",,W",,,,,"43",",,W","28",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-29","0.00",",,W",,,,,"50",",,W","30",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-04-30","0.00",",,W",,,,,"59",",,W","43",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-05-01","0.00","T,,W",,,,,"57",",,W","41",",,W",,
"USW00054770","JAFFREY MUNICIPAL AIRPORT SILVER RANCH, NH US","42.805","-72.00361","317.0","1998-05-02","0.66",",,W",,,,,"58",",,W","51",",,W",,
